_id,quantity_cases,quantity_units,item,order
32574,0,1,607,16907
32575,0,1,614,16907
32576,0,1,713,16907
32577,0,1,735,16907
32578,0,1,555,16908
32579,0,1,607,16909
32580,0,1,614,16909
32581,0,1,604,16909
32582,0,4,527,16910
32583,0,1,603,16910
32584,0,1,591,16910
32585,0,1,497,16910
32586,0,1,558,16911
32587,0,1,572,16912
32588,0,1,1181,16912
32589,0,1,591,16913
32590,0,1,594,16913
32591,0,1,1124,16914
32592,0,1,680,16914
32593,0,1,1181,16915
32594,0,2,721,16916
32595,0,1,713,16916
32596,0,1,736,16916
32597,0,1,562,16916
32598,0,1,1181,16916
32599,0,1,713,16917
32600,0,1,735,16917
32601,0,1,502,16918
32602,0,1,505,16919
32603,0,1,511,16920
32604,0,1,713,16920
32605,0,1,736,16920
32606,0,1,1192,16921
32607,0,1,713,16921
32608,0,1,736,16921
32609,0,1,497,16921
32610,0,1,620,16921
32611,0,1,571,16921
32612,0,1,554,16922
32613,0,1,550,16922
32614,0,1,713,16922
32615,0,1,736,16922
32616,0,1,497,16922
32617,0,1,497,16923
32618,0,1,620,16923
32619,0,1,561,16924
32620,0,1,555,16925
32621,0,1,680,16925
32622,0,1,1188,16926
32623,0,1,1187,16926
32624,0,1,579,16927
32625,0,1,729,16927
32626,0,1,561,16927
32627,0,1,561,16928
32628,0,1,620,16928
32629,0,1,1124,16928
32630,0,1,535,16928
32631,0,1,1181,16929
32632,0,1,1176,16930
32633,0,1,621,16930
32634,0,1,721,16931
32635,0,1,604,16931
32636,0,1,1181,16932
32637,0,1,584,16933
32638,0,1,1126,16933
32639,0,1,620,16934
32640,0,1,1135,16934
32641,0,1,621,16935
32642,0,1,713,16936
32643,0,1,619,16936
32644,0,1,496,16936
32645,0,1,497,16936
32646,0,1,571,16937
32647,0,1,554,16937
32648,0,1,1189,16938
32649,0,1,571,16939
32650,0,1,609,16940
32651,0,1,728,16940
32652,0,1,1181,16941
32653,0,1,682,16942
32654,0,1,520,16943
32655,0,1,558,16943
32656,0,1,723,16944
32657,0,1,513,16944
32658,0,1,558,16944
32659,0,1,1174,16944
32660,0,1,1175,16944
32661,0,1,729,16944
32662,0,1,1181,16944
32663,0,1,659,16945
32664,0,1,641,16946
32665,0,1,661,16947
32666,0,1,663,16947
32667,0,1,667,16948
32668,0,1,661,16949
32669,0,1,665,16950
32670,1,2,91,16951
32671,1,2,123,16951
32672,0,1,591,16952
32673,0,1,535,16952
32674,0,1,1194,16952
32675,0,1,535,16953
32676,0,1,558,16953
32677,0,1,1181,16953
32678,0,1,1100,16953
32679,0,1,594,16954
32680,0,1,535,16954
32681,0,1,713,16954
32682,0,1,607,16954
32683,0,1,614,16954
32684,0,1,591,16955
32685,0,1,535,16955
32686,0,1,617,16956
32687,0,1,592,16956
32688,0,1,535,16956
32689,0,1,530,16956
32690,0,1,594,16957
32691,0,1,604,16957
32692,0,0,535,16957
32693,0,0,515,16957
32694,0,1,723,16958
32695,0,1,513,16958
32696,0,1,558,16958
32697,0,1,1175,16958
32698,0,1,1174,16958
32699,0,1,729,16958
32700,0,1,1181,16958
32701,0,1,723,16959
32702,0,1,513,16959
32703,0,1,558,16959
32704,0,1,1174,16959
32705,0,1,1175,16959
32706,0,1,729,16959
32707,0,1,1181,16959
32708,0,1,530,16960
32709,0,1,572,16961
32710,0,1,558,16961
32711,0,1,604,16961
32712,0,1,713,16962
32713,0,1,736,16962
32714,0,1,495,16963
32715,0,1,535,16964
32716,0,1,558,16965
32717,0,1,1186,16966
32718,0,1,527,16966
32719,0,1,579,16966
32720,0,1,579,16967
32721,0,1,580,16967
32722,0,1,1133,16968
32723,0,1,558,16968
32724,0,1,713,16968
32725,0,1,735,16968
32726,0,1,721,16968
32727,0,1,591,16968
32728,0,1,594,16968
32729,0,1,1194,16968
32730,0,1,579,16969
32731,0,1,580,16969
32732,0,1,591,16970
32733,0,1,594,16970
32734,0,1,497,16970
32735,0,1,620,16970
32736,0,1,603,16970
32737,0,1,1124,16970
32738,0,1,561,16970
32739,0,1,1119,16970
32740,0,1,579,16970
32741,0,1,580,16970
32742,0,1,511,16970
32743,0,1,621,16970
32744,0,1,584,16970
32745,0,1,1181,16970
32746,0,1,628,16971
32747,0,1,713,16971
32748,0,1,736,16971
32749,0,1,619,16971
32750,0,1,558,16971
32751,0,1,713,16972
32752,0,1,736,16972
32753,0,1,713,16973
32754,0,1,736,16973
32755,0,1,579,16974
32756,0,13,579,16975
32757,0,1,1125,16976
32758,0,1,561,16976
32759,0,1,497,16976
32760,0,2,624,16976
32761,0,1,496,16976
32762,0,1,579,16977
32763,0,1,721,16978
32764,0,1,591,16978
32765,0,1,615,16979
32766,0,1,495,16979
32767,0,1,540,16980
32768,0,1,579,16980
32769,0,1,619,16981
32770,0,1,604,16981
32771,0,1,728,16982
32772,0,1,1181,16982
32773,0,1,624,16983
32774,0,1,621,16984
32775,0,1,572,16985
32776,0,1,680,16985
32777,0,1,539,16986
32778,0,1,513,16987
32779,0,1,553,16988
32780,0,1,509,16989
32781,0,1,1135,16989
32782,0,1,1153,16990
32783,0,1,539,16990
32784,0,1,1194,16990
32785,0,1,680,16991
32786,0,1,572,16991
32787,0,1,597,16992
32788,0,1,558,16992
32789,0,1,513,16993
32790,0,1,558,16994
32791,0,1,535,16995
32792,0,1,524,16995
32793,0,1,1181,16996
32794,0,1,539,16997
32795,0,1,1181,16997
32796,0,1,554,16998
32797,0,1,561,16998
32798,0,1,1124,16999
32799,0,1,1181,16999
32800,0,1,560,17000
32801,0,1,1181,17000
32802,0,1,621,17001
32803,0,1,1194,17002
32804,0,1,572,17002
32805,0,1,1151,17002
32806,0,1,564,17002
32807,0,1,621,17002
32808,0,1,721,17002
32809,0,1,1194,17002
32810,0,1,621,17003
32811,0,1,1181,17003
32812,0,1,1194,17003
32813,0,1,579,17004
32814,0,1,591,17005
32815,0,1,585,17005
32816,0,1,725,17006
32817,0,1,680,17006
32818,0,1,527,17006
32819,0,1,1194,17006
32820,0,1,562,17007
32821,0,1,559,17008
32822,0,1,579,17008
32823,0,1,1194,17008
32824,0,1,621,17009
32825,0,1,579,17009
32826,0,1,1194,17009
32827,0,4,527,17010
32828,0,1,603,17010
32829,0,1,497,17010
32830,0,1,591,17010
32831,0,1,621,17011
32832,0,1,554,17011
32833,0,1,579,17011
32834,0,1,617,17011
32835,0,1,616,17011
32836,0,1,527,17012
32839,0,1,713,17014
32840,0,1,736,17014
32841,0,1,591,17014
32842,0,1,1124,17014
32843,0,3,1194,17014
32844,0,1,1181,17015
32845,0,1,597,17016
32846,0,2,1124,17016
32847,0,1,1194,17016
32848,0,1,524,17017
32849,0,1,1133,17017
32850,0,1,1194,17017
32851,0,1,540,17018
32852,0,1,527,17019
32853,0,1,584,17019
32854,0,1,1194,17019
32855,0,1,628,17020
32856,0,1,579,17020
32857,0,1,1194,17020
32858,0,1,540,17021
32859,0,1,572,17021
32860,0,1,1194,17021
32861,0,1,1188,17022
32862,0,1,579,17022
32863,0,1,591,17023
32864,0,1,527,17024
32865,0,2,540,17025
32866,0,2,539,17025
32867,0,4,1181,17025
32868,0,2,497,17025
32869,0,3,591,17025
32870,0,2,561,17026
32871,0,1,558,17027
32872,0,1,619,17027
32873,0,1,579,17028
32874,0,1,597,17028
32875,0,1,614,17029
32876,0,1,680,17029
32877,0,1,624,17030
32878,0,1,500,17030
32879,0,1,520,17030
32880,0,1,619,17031
32881,0,1,579,17032
32882,0,3,620,17033
32883,0,2,1133,17034
32884,0,1,1181,17035
32885,0,1,546,17036
32886,0,1,513,17036
32887,0,1,1124,17036
32888,0,1,1194,17036
32889,0,1,597,17037
32890,0,1,1128,17037
32891,0,1,558,17037
32892,0,1,1194,17037
32893,0,1,561,17038
32894,0,1,520,17038
32895,0,1,1194,17038
32896,0,1,558,17039
32897,0,1,609,17040
32898,0,3,558,17040
32899,0,1,1194,17040
32900,0,1,580,17041
32901,0,1,497,17041
32902,0,1,680,17041
32903,0,1,680,17042
32904,0,1,591,17042
32905,0,2,618,17043
32906,0,1,496,17043
32907,0,1,527,17043
32908,0,2,597,17043
32909,0,1,1129,17044
32910,0,1,495,17044
32911,0,2,579,17045
32912,0,2,591,17046
32913,0,1,619,17047
32914,0,1,566,17048
32915,0,1,579,17048
32916,0,1,1181,17048
32917,0,1,1194,17048
32918,0,1,682,17049
32919,0,1,1194,17049
32920,0,1,713,17051
32921,0,1,736,17051
32922,0,1,713,17052
32923,0,1,736,17052
32924,0,1,713,17053
32925,0,1,736,17053
32926,0,1,597,17054
32927,0,1,1125,17055
32928,0,1,497,17056
32929,0,1,558,17057
32930,0,1,680,17057
32931,0,1,721,17058
32932,0,1,728,17058
32933,0,1,617,17058
32934,0,1,546,17059
32935,0,1,540,17060
32936,0,1,1181,17061
32937,0,1,1135,17062
32938,0,1,1124,17063
32939,0,1,558,17064
32940,0,1,619,17064
32941,0,1,497,17065
32942,0,1,1181,17066
32943,0,1,513,17067
32944,0,1,1133,17068
32945,0,1,597,17068
32946,0,1,500,17069
32947,0,1,1181,17070
32948,0,1,579,17071
32949,0,1,620,17071
32950,0,1,1181,17072
32951,0,1,539,17073
32952,0,1,511,17073
32953,0,1,550,17073
32954,0,2,1133,17074
32955,0,1,591,17074
32956,0,3,558,17074
32957,0,1,1181,17075
32958,0,1,520,17076
32959,0,1,1181,17076
32960,0,1,624,17077
32961,0,1,1181,17078
32962,0,1,527,17079
32963,0,1,624,17079
32964,0,1,1181,17080
32965,0,2,604,17081
32966,0,1,1181,17082
32967,0,1,540,17083
32968,0,2,619,17084
32969,0,1,546,17085
32970,0,1,628,17085
32971,0,1,591,17086
32972,0,1,1181,17087
32973,0,1,1181,17088
32974,0,1,604,17089
32975,0,1,496,17089
32976,0,1,553,17090
32977,0,1,680,17091
32978,0,1,609,17091
32979,0,1,713,17092
32980,0,1,736,17092
32981,0,1,535,17093
32982,0,1,713,17093
32983,0,1,736,17093
32984,0,1,1194,17093
32985,0,1,653,17094
32986,0,1,630,17094
32987,0,1,668,17094
32988,0,1,652,17095
32989,0,1,653,17095
32990,0,1,659,17095
32991,0,1,653,17096
32992,0,1,668,17097
32993,0,1,641,17098
32994,0,1,643,17099
32995,0,1,652,17100
32996,0,1,630,17100
32997,0,1,653,17100
32998,0,1,659,17100
32999,0,1,668,17100
33000,0,1,1115,17101
33001,0,1,642,17101
33002,0,1,659,17101
33003,0,1,652,17101
33004,0,1,630,17101
33005,0,1,661,17102
33006,0,1,663,17102
33007,0,1,643,17102
33008,0,1,644,17102
33009,0,1,667,17102
33010,0,1,646,17102
33011,0,1,632,17102
33012,0,1,645,17102
33013,0,1,642,17102
33014,0,1,668,17102
33015,0,1,653,17102
33016,0,1,630,17102
33017,0,1,652,17103
33018,0,1,659,17103
33019,0,1,642,17104
33020,0,1,663,17105
33021,0,1,642,17106
33022,0,1,630,17107
33023,0,1,652,17107
33024,0,1,652,17108
33025,0,1,659,17108
33026,0,1,641,17109
33027,0,1,645,17110
33028,0,1,645,17111
33029,0,1,668,17112
33030,0,1,645,17112
33031,0,1,654,17112
33032,0,1,645,17113
33033,0,1,652,17113
33034,0,1,630,17113
33035,0,1,653,17113
33036,0,1,659,17113
33037,0,1,654,17113
33038,0,1,631,17113
33039,0,1,659,17114
33040,0,1,652,17114
33041,0,1,630,17114
33042,0,1,653,17114
33043,0,1,661,17115
33044,0,1,663,17115
33045,0,1,652,17116
33046,0,1,653,17116
33047,0,1,659,17116
33048,0,1,630,17116
33049,0,1,667,17117
33050,1,0,115,17118
33051,0,12,123,17119
33052,0,12,74,17119
33053,2,0,53,17120
33054,2,0,74,17120
33055,1,0,74,17121
33056,1,0,123,17121
33057,1,0,489,17122
33058,2,0,489,17123
33059,2,0,332,17124
33060,2,0,332,17125
33061,1,0,332,17126
33062,1,0,332,17127
33063,2,0,332,17128
33064,1,0,489,17129
33065,2,0,332,17130
33066,2,0,332,17131
33067,0,1,713,17132
33068,0,1,736,17132
33069,0,1,620,17132
33070,0,0,591,17133
33071,0,0,1153,17133
33072,0,0,579,17133
33073,0,1,561,17134
33074,0,1,511,17134
33075,0,1,497,17134
33076,0,1,1124,17134
33077,0,1,1181,17135
33078,0,1,591,17136
33079,0,1,1181,17137
33080,0,1,591,17138
33081,0,1,597,17139
33082,0,1,1133,17139
33083,0,1,524,17140
33084,0,1,539,17140
33085,0,1,524,17141
33086,0,1,571,17142
33087,0,1,561,17142
33088,0,1,513,17143
33089,0,1,1135,17144
33090,0,1,686,17144
33091,0,1,1174,17145
33092,0,1,585,17145
33093,0,4,620,17146
33094,0,1,1181,17146
33095,0,1,618,17147
33096,0,1,619,17147
33097,0,1,1133,17147
33098,0,1,1148,17148
33099,0,1,680,17149
33100,0,1,617,17150
33101,0,1,562,17151
33102,0,1,1181,17152
33103,0,1,620,17153
33104,0,1,1181,17153
33105,0,1,620,17154
33106,0,1,561,17154
33107,0,1,513,17154
33108,0,2,1196,17154
33109,0,1,571,17155
33110,0,1,513,17156
33111,0,1,1135,17157
33112,0,1,619,17158
33113,0,1,1196,17158
33114,0,2,1196,17159
33115,0,2,1196,17160
33116,0,1,1196,17161
33117,0,2,1196,17162
33118,0,2,597,17162
33119,0,1,1194,17162
33120,0,1,502,17163
33121,0,1,1197,17163
33122,0,1,1196,17163
33123,0,1,1196,17164
33124,0,1,1196,17165
33125,0,1,680,17166
33126,0,1,1196,17166
33127,0,1,1194,17166
33128,0,1,1148,17167
33129,0,1,505,17167
33130,0,1,550,17167
33131,0,3,620,17167
33132,0,1,1181,17167
33133,0,1,713,17168
33134,0,1,735,17168
33135,0,1,1181,17169
33136,0,1,713,17169
33137,0,1,735,17169
33138,0,1,1135,17170
33139,0,1,713,17170
33140,0,1,736,17170
33141,0,1,713,17171
33142,0,1,735,17171
33143,0,1,1153,17172
33144,0,1,1133,17173
33145,0,1,713,17174
33146,0,1,735,17174
33147,0,1,597,17174
33148,0,1,735,17175
33149,0,1,713,17176
33151,0,1,735,17176
33152,0,1,591,17176
33153,0,1,497,17177
33154,0,1,620,17177
33155,0,1,713,17178
33156,0,1,736,17178
33157,0,1,496,17179
33158,0,1,591,17179
33159,0,1,495,17180
33160,0,1,1190,17180
33161,0,1,1124,17180
33162,0,1,1133,17181
33163,0,1,561,17181
33164,0,1,713,17182
33165,0,1,736,17182
33166,0,1,735,17183
33167,0,1,1181,17183
33168,0,1,1196,17184
33169,0,1,1196,17185
33170,0,1,1196,17186
33171,0,3,619,17186
33172,0,1,619,17187
33173,0,1,1197,17187
33174,0,1,562,17188
33175,0,1,1197,17188
33176,0,1,640,17189
33177,0,1,653,17190
33178,0,1,645,17190
33179,0,1,668,17191
33180,0,1,653,17191
33181,0,1,661,17192
33182,0,1,663,17192
33183,0,1,668,17192
33184,0,1,641,17193
33185,0,1,667,17194
33186,0,1,1115,17195
33187,0,1,642,17195
33188,0,1,1160,17196
33189,0,1,651,17197
33190,0,1,653,17198
33191,0,1,630,17198
33192,0,1,652,17198
33193,0,1,652,17199
33194,0,1,659,17200
33195,0,1,653,17201
33196,0,2,643,17201
33197,0,1,667,17202
33198,0,1,659,17203
33199,0,3,136,17204
33200,0,3,136,17205
33201,0,3,136,17206
33202,0,1,1186,17207
33203,0,1,1186,17208
33204,0,1,1181,17209
33205,0,1,1186,17209
33206,0,1,1126,17210
33207,0,1,1186,17210
33208,0,1,728,17210
33209,0,1,1193,17210
33210,0,1,1133,17211
33211,0,1,1186,17211
33212,0,1,1124,17211
33213,0,1,1186,17212
33214,0,2,1186,17213
33215,0,1,686,17213
33216,0,1,1194,17213
33217,0,1,1186,17214
33218,0,1,1186,17215
33219,0,3,680,17216
33220,0,1,609,17216
33221,0,1,1186,17216
33222,0,1,1181,17216
33223,0,1,1194,17216
33224,0,1,1186,17217
33227,0,1,1181,17219
33228,0,1,1186,17219
33229,0,1,1197,17219
33230,0,1,1186,17220
33231,0,1,1186,17221
33232,0,1,1186,17222
33233,0,1,1181,17222
33234,0,1,1186,17218
33235,0,1,591,17218
33236,0,1,1196,17218
33237,0,1,497,17223
33238,0,1,620,17223
33239,0,1,713,17224
33240,0,1,736,17224
33241,0,1,497,17225
33242,0,1,1193,17226
33243,0,1,579,17227
33244,0,1,1189,17228
33245,0,7,615,17229
33246,0,1,591,17230
33247,0,1,558,17231
33248,0,1,561,17231
33249,0,1,541,17231
33250,0,1,572,17231
33251,0,1,604,17232
33252,0,1,604,17233
33253,0,1,1190,17234
33254,0,1,497,17234
33255,0,1,1197,17235
33256,0,1,728,17235
33257,0,1,511,17236
33258,0,1,1181,17237
33259,0,1,575,17238
33260,0,1,539,17238
33261,0,1,1181,17239
33262,0,1,1124,17240
33263,0,1,561,17241
33264,0,1,1125,17241
33265,0,1,615,17242
33266,0,1,616,17242
33267,0,1,617,17242
33268,0,1,1181,17243
33269,0,1,641,17244
33270,0,1,666,17244
33271,0,1,668,17244
33272,0,1,667,17245
33273,0,1,666,17245
33274,0,1,668,17246
33275,0,1,659,17247
33276,0,6,136,17248
33277,0,10,136,17249
33278,0,1,513,17250
33279,0,1,513,17251
33280,0,1,1135,17252
33281,0,1,713,17253
33282,0,1,736,17253
33283,0,1,624,17254
33284,0,1,1181,17255
33285,0,1,591,17256
33286,0,1,1175,17257
33287,0,1,628,17258
33288,0,1,579,17258
33289,0,1,591,17258
33290,0,1,730,17259
33291,0,1,620,17260
33292,0,1,539,17260
33293,0,1,572,17260
33294,0,1,1125,17261
33295,0,1,554,17262
33296,0,1,1181,17262
33297,0,1,1181,17263
33298,0,1,585,17264
33299,0,1,618,17265
33300,0,1,521,17266
33301,0,1,597,17267
33302,0,1,527,17267
33303,0,1,1175,17268
33304,0,1,1181,17269
33305,0,1,505,17270
33306,0,1,628,17270
33307,0,1,520,17270
33308,0,1,497,17270
33309,0,1,591,17270
33310,0,1,558,17271
33311,0,1,585,17272
33312,0,1,619,17272
33313,0,1,618,17273
33314,0,1,686,17273
33315,0,1,1188,17274
33316,0,1,1196,17275
33317,0,2,735,17276
33318,0,1,1193,17276
33319,0,1,713,17277
33320,0,1,736,17277
33321,0,1,579,17277
33322,0,1,1181,17277
33323,0,1,735,17278
33324,0,1,1181,17278
33325,0,1,642,17279
33326,0,1,666,17280
33327,0,1,652,17281
33328,0,1,630,17281
33329,0,1,653,17281
33330,0,1,659,17281
33331,0,1,645,17281
33332,0,1,654,17281
33333,0,1,641,17282
33334,0,1,659,17283
33335,0,1,652,17283
33336,0,1,653,17283
33337,0,1,653,17284
33338,0,1,668,17284
33339,0,1,640,17285
33340,0,1,650,17286
33341,0,1,648,17286
33342,0,1,87,17287
33343,0,1,567,17288
33344,0,2,591,17288
33345,0,2,735,17288
33346,0,1,1181,17288
33347,0,1,567,17289
33348,0,1,579,17290
33349,0,1,567,17290
33350,0,1,567,17291
33351,0,1,527,17291
33352,0,1,723,17291
33353,0,1,500,17291
33354,0,1,591,17291
33355,0,1,1194,17291
33356,0,1,567,17292
33357,0,1,1196,17292
33358,0,1,1126,17292
33359,0,1,1194,17292
33360,0,1,567,17293
33361,0,1,567,17294
33362,0,1,567,17295
33363,0,1,567,17296
33364,0,1,1129,17296
33365,0,1,591,17296
33366,0,1,558,17296
33367,0,1,1124,17296
33368,0,1,567,17297
33369,0,1,539,17297
33370,0,1,567,17298
33371,0,1,607,17299
33372,0,1,585,17299
33373,0,2,591,17299
33374,0,2,594,17299
33375,0,1,713,17299
33376,0,1,735,17299
33377,0,1,683,17299
33378,0,1,609,17299
33379,0,1,591,17300
33380,0,1,594,17300
33381,0,1,591,17301
33382,0,1,594,17301
33383,0,1,594,17302
33384,0,1,579,17303
33385,0,1,594,17303
33386,0,1,1181,17304
33387,0,1,580,17304
33388,0,1,579,17304
33389,0,1,575,17304
33390,0,1,579,17305
33391,0,1,580,17305
33392,0,1,591,17306
33393,0,2,1194,17306
33394,0,1,579,17306
33395,0,1,580,17306
33396,0,1,729,17306
33397,0,2,1196,17306
33398,0,1,591,17307
33399,0,1,1153,17307
33400,0,1,579,17307
33401,0,1,580,17307
33402,0,1,1181,17307
33403,0,1,1181,17308
33404,0,1,499,17309
33405,0,1,620,17309
33406,0,1,728,17310
33407,0,2,597,17310
33408,0,1,607,17310
33409,0,1,1181,17310
33410,0,1,567,17311
33411,0,1,1181,17312
33412,0,2,591,17313
33413,0,1,594,17313
33414,0,1,499,17313
33415,0,1,1188,17313
33416,0,1,616,17313
33417,0,1,615,17313
33418,0,1,617,17313
33419,0,1,620,17313
33420,0,1,713,17314
33421,0,1,735,17314
33422,0,1,736,17314
33423,0,1,620,17315
33424,0,1,561,17315
33425,0,1,1124,17315
33426,0,1,713,17315
33427,0,1,736,17315
33428,0,1,591,17315
33429,0,2,604,17316
33430,0,1,575,17317
33431,0,1,628,17317
33432,0,1,1125,17317
33433,0,1,604,17317
33434,0,1,619,17317
33435,0,1,686,17317
33436,0,1,1196,17317
33437,0,1,567,17317
33438,0,1,1181,17317
33439,0,1,591,17317
33440,0,1,604,17318
33441,0,1,1133,17318
33442,0,1,617,17319
33443,0,1,558,17319
33444,0,1,497,17319
33445,0,1,550,17320
33446,0,1,572,17321
33447,0,1,513,17322
33448,0,1,1135,17323
33449,0,1,1181,17324
33450,0,1,1181,17325
33451,0,1,628,17326
33452,0,1,620,17327
33453,0,1,561,17328
33454,0,1,511,17329
33455,0,1,615,17329
33456,0,1,539,17330
33457,0,1,1126,17331
33458,0,1,668,17332
33459,0,1,1115,17333
33460,0,1,661,17333
33461,0,1,663,17333
33462,0,1,645,17333
33463,0,1,643,17334
33464,0,1,632,17335
33465,0,1,659,17336
33466,0,1,652,17336
33467,0,1,653,17336
33468,0,1,648,17336
33469,0,1,666,17336
33470,0,1,659,17337
33471,0,1,673,17337
33472,0,1,646,17338
33473,0,1,661,17338
33474,0,1,663,17338
33475,0,1,676,17338
33476,0,1,675,17338
33477,0,1,659,17339
33478,0,1,653,17339
33479,0,1,663,17340
33480,0,1,189,17341
33481,0,8,136,17342
33482,0,6,136,17343
33483,0,5,136,17344
33484,0,1,591,17345
33485,0,1,580,17345
33486,0,1,604,17346
33487,0,1,668,17347
33488,0,1,659,17348
33489,0,1,653,17348
33490,0,1,667,17349
33491,0,1,638,17350
33492,0,1,646,17350
33493,0,1,631,17351
33494,0,1,1115,17351
33495,0,1,668,17352
33496,0,1,653,17352
33497,0,1,668,17353
33498,0,1,659,17353
33499,0,1,652,17353
33500,0,1,653,17353
33501,0,2,670,17354
33502,0,1,652,17355
33503,0,1,653,17355
33504,0,1,659,17355
33505,0,1,668,17355
33506,0,1,659,17356
33507,0,1,652,17356
33508,0,1,666,17357
33509,0,1,661,17358
33510,0,1,663,17358
33511,0,1,666,17359
33512,0,1,650,17360
33513,0,1,662,17360
33514,0,1,676,17360
33515,0,1,642,17360
33516,0,1,652,17361
33517,0,1,653,17361
33518,0,1,659,17361
33519,0,1,1181,17362
33520,0,1,1181,17363
33521,0,1,558,17364
33522,0,1,628,17365
33523,0,1,721,17365
33524,0,1,1148,17366
33525,0,1,1181,17367
33526,0,2,1181,17368
33527,0,1,1133,17369
33528,0,1,1181,17370
33529,0,1,495,17371
33530,0,1,628,17371
33531,0,1,520,17371
33532,0,1,619,17372
33533,0,1,511,17372
33534,0,1,558,17372
33535,0,2,1133,17373
33536,0,1,1135,17374
33537,0,1,1133,17374
33538,0,1,579,17375
33539,0,1,524,17376
33540,0,1,1135,17377
33541,0,2,1135,17378
33542,0,1,535,17378
33543,0,1,1181,17379
33544,0,1,1181,17380
33545,0,1,594,17381
33546,0,1,615,17381
33547,0,1,553,17381
33548,0,1,684,17382
33549,0,1,721,17382
33550,0,1,553,17382
33551,0,1,713,17383
33552,0,1,497,17384
33553,0,1,550,17385
33554,0,1,1124,17385
33555,0,1,1181,17385
33556,0,1,539,17386
33557,0,1,527,17387
33558,0,2,558,17387
33559,0,1,1124,17388
33560,0,1,713,17388
33561,0,1,736,17388
33562,0,1,561,17388
33563,0,1,497,17388
33564,0,1,591,17388
33565,0,1,591,17389
33566,0,1,594,17389
33567,0,1,1148,17389
33568,0,1,1186,17390
33569,0,1,579,17390
33570,0,1,580,17390
33571,0,1,603,17390
33572,0,1,591,17390
33573,0,1,1186,17391
33574,0,1,567,17392
33575,0,1,597,17393
33576,0,1,1181,17393
33577,0,1,579,17394
33578,0,1,1181,17395
33579,0,1,619,17396
33580,0,1,567,17396
33581,0,1,539,17397
33582,0,1,579,17398
33583,0,1,1177,17399
33584,0,1,628,17399
33585,0,1,513,17399
33586,0,1,520,17399
33587,0,1,1181,17399
33588,0,1,591,17399
33589,0,1,550,17400
33590,0,1,1181,17400
33591,0,1,585,17400
33592,0,1,607,17400
33593,0,1,591,17400
33594,0,1,560,17401
33595,0,1,1196,17402
33596,0,1,619,17402
33597,0,1,1133,17402
33598,0,1,591,17403
33599,0,1,497,17404
33600,0,1,686,17405
33601,0,1,497,17405
33602,0,1,499,17405
33603,0,1,513,17406
33604,0,1,500,17407
33605,0,1,591,17408
33606,0,1,579,17408
33607,0,1,553,17409
33608,0,1,539,17409
33609,0,1,520,17410
33610,0,1,1181,17411
33611,0,1,511,17412
33612,0,1,497,17412
33613,0,1,497,17413
33614,0,1,609,17414
33615,0,1,567,17415
33616,0,1,591,17415
33617,0,1,558,17415
33618,0,1,591,17416
33619,0,1,591,17417
33620,0,1,520,17417
33621,0,1,604,17418
33622,0,1,609,17419
33623,0,2,567,17419
33624,0,1,1181,17419
33625,0,1,1124,17420
33626,0,1,1196,17421
33627,0,1,1148,17421
33628,0,1,1181,17422
33629,0,1,591,17423
33630,0,1,1124,17423
33631,0,1,1181,17424
33632,0,1,539,17425
33633,0,1,735,17426
33634,0,1,1181,17426
33635,0,1,1186,17426
33636,0,1,1197,17427
33637,0,1,505,17427
33638,0,1,686,17427
33639,0,1,683,17427
33640,0,1,535,17427
33641,0,1,735,17427
33642,0,1,591,17427
33643,0,1,630,17348
33644,0,1,652,17348
33645,0,1,659,17428
33646,0,1,666,17428
33647,0,1,630,17428
33648,0,1,642,17429
33649,0,1,659,17430
33650,0,1,653,17430
33651,0,2,1160,17431
33652,0,1,643,17431
33653,0,1,645,17432
33654,0,1,653,17432
33655,0,1,646,17433
33656,0,1,667,17433
33657,0,1,666,17434
33658,0,1,651,17434
33659,0,1,652,17434
33660,0,1,630,17434
33661,0,1,653,17434
33662,0,1,659,17434
33663,0,5,136,17435
