_id,user,name,number,case_quantity,description,qoh_case,qoh_units,case_weight,reorder_quantity,length,width,height,ship_ready,field15,field16,field17,field18,field19,field20,field21
60e5a6b920d52d35ed964ff0,60e5a6b920d52d35ed964c2d,AV2000COM,AV2000COM,3,Bunny Hop Vest - Cobalt - M,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff1,60e5a6b920d52d35ed964c2d,AV2000COL,AV2000COL,3,Bunny Hop Vest - Cobalt - L,0,1,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff2,60e5a6b920d52d35ed964c2d,AV2000BLXS,AV2000BLXS,8,Bunny Hop Vest - Blush - XS,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff3,60e5a6b920d52d35ed964c2d,AV2000BLS,AV2000BLS,13,Bunny Hop Vest - Blush - S,0,0,13,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff4,60e5a6b920d52d35ed964c2d,AV2000BLM,AV2000BLM,10,Bunny Hop Vest - Blush - M,0,1,10,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff5,60e5a6b920d52d35ed964c2d,AV2000BLL,AV2000BLL,3,Bunny Hop Vest - Blush - L,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff6,60e5a6b920d52d35ed964c2d,AV2000CES,AV2000CES,1,Bunny Hop Vest - Cerise - S,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff7,60e5a6b920d52d35ed964c2d,AV2000CEM,AV2000CEM,1,Bunny Hop Vest - Cerise - M,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff8,60e5a6b920d52d35ed964c2d,AV2000CEL,AV2000CEL,1,Bunny Hop Vest - Cerise - L,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ff9,60e5a6b920d52d35ed964c2d,AV2000CEXL,AV2000CEXL,1,Bunny Hop Vest - Cerise - XL,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ffa,60e5a6b920d52d35ed964c2d,CA704B,CA704B,30,Bunny Hop Mitten - Black,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ffb,60e5a6b920d52d35ed964c2d,CA704BU,CA704BU,5,Bunny Hop Mitten - Butterscotch,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ffc,60e5a6b920d52d35ed964c2d,CA704CHB,CA704CHB,18,Bunny Hop Mitten - Chianti/Black,0,0,5,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ffd,60e5a6b920d52d35ed964c2d,CJ113XS,CJ113XS,2,Peacock Dixie - XS,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964ffe,60e5a6b920d52d35ed964c2d,CJ113S,CJ113S,12,Peacock Dixie - S,0,0,24,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed964fff,60e5a6b920d52d35ed964c2d,CJ113M,CJ113M,12,Peacock Dixie - M,0,0,24,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965000,60e5a6b920d52d35ed964c2d,CJ113L,CJ113L,9,Peacock Dixie - L,0,0,18,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965001,60e5a6b920d52d35ed964c2d,CJ113XL,CJ113XL,4,Peacock Dixie - XL,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965002,60e5a6b920d52d35ed964c2d,CC114BS,CC114BS,1,Carnaby Swing Coat - Black - S,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965003,60e5a6b920d52d35ed964c2d,CC114BL,CC114BL,2,Carnaby Swing Coat - Black - L,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965004,60e5a6b920d52d35ed964c2d,CC114BXL,CC114BXL,1,Carnaby Swing Coat - Black - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965005,60e5a6b920d52d35ed964c2d,CC114IM,CC114IM,1,Carnaby Swing Coat - Ivory - M,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965006,60e5a6b920d52d35ed964c2d,CC114IL,CC114IL,1,Carnaby Swing Coat - Ivory - L,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965007,60e5a6b920d52d35ed964c2d,CC114IXL,CC114IXL,1,Carnaby Swing Coat - Ivory - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965008,60e5a6b920d52d35ed964c2d,CC114LFXS,CC114LFXS,2,Carnaby Swing Coat - London Fog - XS,0,1,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965009,60e5a6b920d52d35ed964c2d,CC114LFS,CC114LFS,5,Carnaby Swing Coat - London Fog - S,0,0,10,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96500a,60e5a6b920d52d35ed964c2d,CC114LFM,CC114LFM,11,Carnaby Swing Coat - London Fog - M,0,3,22,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96500b,60e5a6b920d52d35ed964c2d,CC114LFL,CC114LFL,10,Carnaby Swing Coat - London Fog - L,0,3,20,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96500c,60e5a6b920d52d35ed964c2d,CC114LFXL,CC114LFXL,5,Carnaby Swing Coat - London Fog - XL,0,0,10,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96500d,60e5a6b920d52d35ed964c2d,CJ118S,CJ118S,3,Milano Colourblock Jacket - S,0,1,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96500e,60e5a6b920d52d35ed964c2d,CJ118M,CJ118M,3,Milano Colourblock Jacket - M,0,1,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96500f,60e5a6b920d52d35ed964c2d,CJ118L,CJ118L,2,Milano Colourblock Jacket - L,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965010,60e5a6b920d52d35ed964c2d,BJ879PS,BJ879PS,3,Claire Shortie - Petrol - S,0,1,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965011,60e5a6b920d52d35ed964c2d,BJ879PM,BJ879PM,5,Claire Shortie - Petrol - M,0,1,10,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965012,60e5a6b920d52d35ed964c2d,BJ879PL,BJ879PL,6,Claire Shortie - Petrol - L,0,1,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965013,60e5a6b920d52d35ed964c2d,BJ879PXL,BJ879PXL,7,Claire Shortie - Petrol - XL,0,1,14,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965014,60e5a6b920d52d35ed964c2d,BJ879GS,BJ879GS,8,Claire Shortie - Grappa - S,0,0,16,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965015,60e5a6b920d52d35ed964c2d,BJ879GM,BJ879GM,8,Claire Shortie - Grappa - M,0,0,16,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965016,60e5a6b920d52d35ed964c2d,BJ879GL,BJ879GL,9,Claire Shortie - Grappa - L,0,0,18,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965017,60e5a6b920d52d35ed964c2d,BJ879GXL,BJ879GXL,8,Claire Shortie - Grappa - XL,0,0,16,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965018,60e5a6b920d52d35ed964c2d,CV122XS,CV122XS,1,Milano Colourblock Vest - XS,0,1,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965019,60e5a6b920d52d35ed964c2d,CV122S,CV122S,5,Milano Colourblock Vest - S,0,2,5,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96501a,60e5a6b920d52d35ed964c2d,CV122M,CV122M,7,Milano Colourblock Vest - M,0,3,7,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96501b,60e5a6b920d52d35ed964c2d,CV122L,CV122L,5,Milano Colourblock Vest - L,0,2,5,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96501c,60e5a6b920d52d35ed964c2d,CV122XL,CV122XL,3,Milano Colourblock Vest - XL,0,1,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96501d,60e5a6b920d52d35ed964c2d,AJ1504BXS,AJ1504BXS,1,Vail Jacket - Black - XS,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96501e,60e5a6b920d52d35ed964c2d,AJ1504BS,AJ1504BS,1,Vail Jacket - Black - S,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96501f,60e5a6b920d52d35ed964c2d,AJ1504BM,AJ1504BM,2,Vail Jacket - Black - M,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965020,60e5a6b920d52d35ed964c2d,AJ1504BL,AJ1504BL,1,Vail Jacket - Black - L,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965021,60e5a6b920d52d35ed964c2d,AJ1504BXL,AJ1504BXL,1,Vail Jacket - Black - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965022,60e5a6b920d52d35ed964c2d,CJ135WXS,CJ135WXS,2,Claire Shawl Collar Shortie - Wave - XS,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965023,60e5a6b920d52d35ed964c2d,CJ135WS,CJ135WS,7,Claire Shawl Collar Shortie - Wave - S,0,0,14,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965024,60e5a6b920d52d35ed964c2d,CJ135WM,CJ135WM,4,Claire Shawl Collar Shortie - Wave - M,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965025,60e5a6b920d52d35ed964c2d,CJ135WL,CJ135WL,4,Claire Shawl Collar Shortie - Wave - L,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965026,60e5a6b920d52d35ed964c2d,CJ135WXL,CJ135WXL,2,Claire Shawl Collar Shortie - Wave - XL,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965027,60e5a6b920d52d35ed964c2d,CJ135BLXS,CJ135BLXS,1,Claire Shawl Collar Shortie - Blush - XS,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965028,60e5a6b920d52d35ed964c2d,CJ135BLS,CJ135BLS,1,Claire Shawl Collar Shortie - Blush - S,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965029,60e5a6b920d52d35ed964c2d,CJ135BLM,CJ135BLM,2,Claire Shawl Collar Shortie - Blush - M,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96502a,60e5a6b920d52d35ed964c2d,CJ135SXS,CJ135SXS,1,Claire Shawl Collar Shortie - Sage - XS,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96502b,60e5a6b920d52d35ed964c2d,CJ135SM,CJ135SM,2,Claire Shawl Collar Shortie - Sage - M,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96502c,60e5a6b920d52d35ed964c2d,CV121XS,CV121XS,6,Peacock Vest - XS,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96502d,60e5a6b920d52d35ed964c2d,CV121S,CV121S,12,Peacock Vest - S,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96502e,60e5a6b920d52d35ed964c2d,CV121M,CV121M,12,Peacock Vest - M,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96502f,60e5a6b920d52d35ed964c2d,CV121L,CV121L,7,Peacock Vest - L,0,0,7,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965030,60e5a6b920d52d35ed964c2d,CV121XL,CV121XL,2,Peacock Vest - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965031,60e5a6b920d52d35ed964c2d,CC120XS,CC120XS,1,Valentina Coat - XS,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965032,60e5a6b920d52d35ed964c2d,CC120S,CC120S,6,Valentina Coat - S,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965033,60e5a6b920d52d35ed964c2d,CC120M,CC120M,6,Valentina Coat - M,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965034,60e5a6b920d52d35ed964c2d,CC120L,CC120L,4,Valentina Coat - L,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965035,60e5a6b920d52d35ed964c2d,CC120XL,CC120XL,1,Valentina Coat - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965036,60e5a6b920d52d35ed964c2d,AJ1527COS,AJ1527COS,1,Audrey Swing - Cobalt - S,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965037,60e5a6b920d52d35ed964c2d,AJ1527COM,AJ1527COM,1,Audrey Swing - Cobalt - M,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965038,60e5a6b920d52d35ed964c2d,AJ1527COL,AJ1527COL,1,Audrey Swing - Cobalt - L,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965039,60e5a6b920d52d35ed964c2d,AJ1527COXL,AJ1527COXL,1,Audrey Swing - Cobalt - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96503a,60e5a6b920d52d35ed964c2d,AJ1527CEXS,AJ1527CEXS,1,Audrey Swing - Cerise - XS,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96503b,60e5a6b920d52d35ed964c2d,AJ1527CES,AJ1527CES,4,Audrey Swing - Cerise - S,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96503c,60e5a6b920d52d35ed964c2d,AJ1527CEM,AJ1527CEM,5,Audrey Swing - Cerise - M,0,0,10,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96503d,60e5a6b920d52d35ed964c2d,AJ1527CEL,AJ1527CEL,3,Audrey Swing - Cerise - L,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96503e,60e5a6b920d52d35ed964c2d,AJ1527CEXL,AJ1527CEXL,1,Audrey Swing - Cerise - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96503f,60e5a6b920d52d35ed964c2d,AJ1527BXS,AJ1527BXS,1,Audrey Swing - Black - XS,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965040,60e5a6b920d52d35ed964c2d,AJ1527BS,AJ1527BS,3,Audrey Swing - Black - S,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965041,60e5a6b920d52d35ed964c2d,AJ1527BM,AJ1527BM,2,Audrey Swing - Black - M,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965042,60e5a6b920d52d35ed964c2d,AJ1527BL,AJ1527BL,2,Audrey Swing - Black - L,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965043,60e5a6b920d52d35ed964c2d,CC142IBS,CC142IBS,2,Long Crush Trench - Ivory/Black - S,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965044,60e5a6b920d52d35ed964c2d,CC142IBM,CC142IBM,1,Long Crush Trench - Ivory/Black - M,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965045,60e5a6b920d52d35ed964c2d,CC142BS,CC142BS,2,Long Crush Trench - Black - S,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965046,60e5a6b920d52d35ed964c2d,CC142BM,CC142BM,2,Long Crush Trench - Black - M,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965047,60e5a6b920d52d35ed964c2d,CC142BL,CC142BL,2,Long Crush Trench - Black - L,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965048,60e5a6b920d52d35ed964c2d,CC142BXL,CC142BXL,1,Long Crush Trench - Black - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965049,60e5a6b920d52d35ed964c2d,CC112BS,CC112BS,2,Twyla Swing Coat - Black - S,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96504a,60e5a6b920d52d35ed964c2d,CC112BM,CC112BM,4,Twyla Swing Coat - Black - M,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96504b,60e5a6b920d52d35ed964c2d,CC112BL,CC112BL,3,Twyla Swing Coat - Black - L,0,0,9,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96504c,60e5a6b920d52d35ed964c2d,CC112OXS,CC112OXS,1,Twyla Swing Coat - Ocelot - XS,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96504d,60e5a6b920d52d35ed964c2d,CC112OS,CC112OS,1,Twyla Swing Coat - Ocelot - S,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96504e,60e5a6b920d52d35ed964c2d,CC112OM,CC112OM,2,Twyla Swing Coat - Ocelot - M,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96504f,60e5a6b920d52d35ed964c2d,CC112SXS,CC112SXS,3,Twyla Swing Coat - Sable - XS,0,0,9,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965050,60e5a6b920d52d35ed964c2d,CC112SS,CC112SS,9,Twyla Swing Coat - Sable - S,0,0,27,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965051,60e5a6b920d52d35ed964c2d,CC112SM,CC112SM,7,Twyla Swing Coat - Sable - M,0,0,21,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965052,60e5a6b920d52d35ed964c2d,CC112SL,CC112SL,7,Twyla Swing Coat - Sable - L,0,0,21,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965053,60e5a6b920d52d35ed964c2d,CC112SXL,CC112SXL,2,Twyla Swing Coat - Sable - XL,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965054,60e5a6b920d52d35ed964c2d,CA715,CA715,75,Vintage Poncho,0,0,75,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965055,60e5a6b920d52d35ed964c2d,CJ117GS,CJ117GS,2,Vespa Jacket - Grappa - S,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965056,60e5a6b920d52d35ed964c2d,CJ117GL,CJ117GL,1,Vespa Jacket - Grappa - L,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965057,60e5a6b920d52d35ed964c2d,CJ117PXS,CJ117PXS,2,Vespa Jacket - Petrol - XS,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965058,60e5a6b920d52d35ed964c2d,CJ117PS,CJ117PS,9,Vespa Jacket - Petrol - S,0,0,18,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965059,60e5a6b920d52d35ed964c2d,CJ117PM,CJ117PM,13,Vespa Jacket - Petrol - M,0,0,26,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96505a,60e5a6b920d52d35ed964c2d,CJ117PL,CJ117PL,7,Vespa Jacket - Petrol - L,0,0,14,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96505b,60e5a6b920d52d35ed964c2d,CJ117PXL,CJ117PXL,4,Vespa Jacket - Petrol - XL,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96505c,60e5a6b920d52d35ed964c2d,CJ140XS,CJ140XS,4,Crush Shortie - XS,0,0,8,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96505d,60e5a6b920d52d35ed964c2d,CJ140S,CJ140S,10,Crush Shortie - S,0,0,20,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96505e,60e5a6b920d52d35ed964c2d,CJ140M,CJ140M,10,Crush Shortie - M,0,0,20,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96505f,60e5a6b920d52d35ed964c2d,CJ140L,CJ140L,2,Crush Shortie - L,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965060,60e5a6b920d52d35ed964c2d,CJ140XL,CJ140XL,2,Crush Shortie - XL,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965061,60e5a6b920d52d35ed964c2d,CV158BM,CV158BM,2,Primrose Vest - Black - M,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965062,60e5a6b920d52d35ed964c2d,CV158BL,CV158BL,3,Primrose Vest - Black - L,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965063,60e5a6b920d52d35ed964c2d,CV158BXL,CV158BXL,1,Primrose Vest - Black - XL,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965064,60e5a6b920d52d35ed964c2d,CV158OS,CV158OS,3,Primrose Vest - Ocelot - S,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965065,60e5a6b920d52d35ed964c2d,CV158OM,CV158OM,8,Primrose Vest - Ocelot - M,0,0,16,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965066,60e5a6b920d52d35ed964c2d,CV158OL,CV158OL,7,Primrose Vest - Ocelot - L,0,0,14,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965067,60e5a6b920d52d35ed964c2d,CV158OXL,CV158OXL,2,Primrose Vest - Ocelot - XL,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965068,60e5a6b920d52d35ed964c2d,CC111OXS,CC111OXS,1,Vintage Gloria Coat - Ocelot - XS,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965069,60e5a6b920d52d35ed964c2d,CC111OS,CC111OS,4,Vintage Gloria Coat - Ocelot - S,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96506a,60e5a6b920d52d35ed964c2d,CC111OM,CC111OM,8,Vintage Gloria Coat - Ocelot - M,0,0,24,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96506b,60e5a6b920d52d35ed964c2d,CC111OL,CC111OL,6,Vintage Gloria Coat - Ocelot - L,0,0,18,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96506c,60e5a6b920d52d35ed964c2d,CC111OXL,CC111OXL,4,Vintage Gloria Coat - Ocelot - XL,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96506d,60e5a6b920d52d35ed964c2d,AC1508XS,AC1508XS,1,Starlet Double Breasted Coat - XS,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96506e,60e5a6b920d52d35ed964c2d,AC1508S,AC1508S,2,Starlet Double Breasted Coat - S,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96506f,60e5a6b920d52d35ed964c2d,AC1508M,AC1508M,1,Starlet Double Breasted Coat - M,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965070,60e5a6b920d52d35ed964c2d,CA119,CA119,18,Cape Verde,0,0,54,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965071,60e5a6b920d52d35ed964c2d,CA710,CA710,6,Felt Fedora,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965072,60e5a6b920d52d35ed964c2d,CA725,CA725,7,Ocelot Bucket Hat,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965073,60e5a6b920d52d35ed964c2d,CA708,CA708,5,Ocelot Conductor Hat,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965074,60e5a6b920d52d35ed964c2d,BA846O,BA846O,5,Tipped Beret - Ocelot,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965075,60e5a6b920d52d35ed964c2d,AJ3003CS,AJ3003CS,1,Kimono Sleeve Cardigan - Citron - S,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965076,60e5a6b920d52d35ed964c2d,AJ3003CM,AJ3003CM,1,Kimono Sleeve Cardigan - Citron - M,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965077,60e5a6b920d52d35ed964c2d,AV1621S,AV1621S,7,Spiky Whitey Vest - S,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965078,60e5a6b920d52d35ed964c2d,AV1621M,AV1621M,12,Spiky Whitey Vest - M,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965079,60e5a6b920d52d35ed964c2d,AV1621L,AV1621L,12,Spiky Whitey Vest - L,0,0,12,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96507a,60e5a6b920d52d35ed964c2d,AV1621XL,AV1621XL,1,Spiky Whitey Vest - XL,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96507b,60e5a6b920d52d35ed964c2d,BA853TO,BA853TO,21,Hobo Bag - Terra Ombre,0,0,21,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96507c,60e5a6b920d52d35ed964c2d,BA853DO,BA853DO,8,Hobo Bag - Denim Ombre,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96507d,60e5a6b920d52d35ed964c2d,BA855MI,BA855MI,3,Vintage Purse - Merlot Ibex,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96507e,60e5a6b920d52d35ed964c2d,BJ880BS,BJ880BS,2,Herman Swing - Black - S,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96507f,60e5a6b920d52d35ed964c2d,BJ880BM,BJ880BM,2,Herman Swing - Black - M,0,0,6,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965080,60e5a6b920d52d35ed964c2d,BJ880BL,BJ880BL,1,Herman Swing - Black - L,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965081,60e5a6b920d52d35ed964c2d,BJ880BXL,BJ880BXL,1,Herman Swing - Black - XL,0,0,3,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965082,60e5a6b920d52d35ed964c2d,CA719CE,CA719CE,3,Bunny Hop Varsity Scarf - Cerise/Black,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965083,60e5a6b920d52d35ed964c2d,CA719CH,CA719CH,4,Bunny Hop Varsity Scarf - Chianti/Black,0,0,2,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965084,60e5a6b920d52d35ed964c2d,CA723P,CA723P,8,Faux Fur Headband - Pewter Tip,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965085,60e5a6b920d52d35ed964c2d,CA723S,CA723S,7,Faux Fur Headband - Sable,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965086,60e5a6b920d52d35ed964c2d,CA729B,CA729B,8,Fur Peaked Cloche - Black,0,0,4,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965087,60e5a6b920d52d35ed964c2d,CA729S,CA729S,2,Fur Peaked Cloche - Sable,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965088,60e5a6b920d52d35ed964c2d,CA771ST,CA771ST,2,Reversible Scarf - Stars/Black,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed965089,60e5a6b920d52d35ed964c2d,CA771S,CA771S,2,Reversible Scarf - Sable/Black,0,0,1,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96508a,60e5a6b920d52d35ed964c2d,CC116XS,CC116XS,3,Glamourette Coat - XS,0,1,9,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96508b,60e5a6b920d52d35ed964c2d,CC116S,CC116S,12,Glamourette Coat - S,0,1,36,0,0,0,0,0,,,,,,,
60e5a6b920d52d35ed96508c,60e5a6b920d52d35ed964c2d,CC116M,CC116M,20,Glamourette Coat - M,0,0,60,0,0,0,0,0,,,,,,,
